premise,hypothesis,gold_label,trigger,SetID,UID,trigger_words,premise_type
"If Harper attends the conference, her colleague will drive her to the hotel.",Harper has a colleague.,E,possessive,162,type5P_possessive_162,her colleague,related
"If Harper attends the conference, her teammate will drive her to the hotel.",Harper has a colleague.,N,possessive,162,type5P_possessive_162,her teammate,somewhat_related
"If Harper finishes her work early, Tina's friend will treat her to lunch at the new restaurant downtown.",Harper has a colleague.,N,possessive,163,type5P_possessive_163,Tina's friend,unrelated
"If Harper finishes her work early, her colleague will treat her to lunch at the new restaurant downtown.",Harper has a colleague.,E,possessive,163,type5P_possessive_163,her colleague,related
"If Harper finishes her work early, her teammate will treat her to lunch at the new restaurant downtown.",Harper has a colleague.,N,possessive,163,type5P_possessive_163,her teammate,somewhat_related
"If Harper finishes her work on time, Tina's friend will drive her home after the office party.",Harper has a colleague.,N,possessive,164,type5P_possessive_164,Tina's friend,unrelated
"If Harper finishes her work on time, her colleague will drive her home after the office party.",Harper has a colleague.,E,possessive,164,type5P_possessive_164,her colleague,related
"If Harper finishes her work on time, her teammate will drive her home after the office party.",Harper has a colleague.,N,possessive,164,type5P_possessive_164,her teammate,somewhat_related
"If Harper's flight arrives on time, Tina's friend will be waiting for him at the airport.",Harper has a brother.,N,possessive,165,type5P_possessive_165,Tina's friend,unrelated
"If Harper's flight arrives on time, his brother will be waiting for him at the airport.",Harper has a brother.,E,possessive,165,type5P_possessive_165,his brother,related
"If Harper's flight arrives on time, his sibling will be waiting for him at the airport.",Harper has a brother.,N,possessive,165,type5P_possessive_165,his sibling,somewhat_related
"If Henry agrees to go to the concert, Tina's friend will drive him to the venue.",Henry has a best friend.,N,possessive,166,type5P_possessive_166,Tina's friend,unrelated
"If Henry agrees to go to the concert, his acquaintance will drive him to the venue.",Henry has a best friend.,N,possessive,166,type5P_possessive_166,his acquaintance,somewhat_related
"If Henry agrees to go to the concert, his best friend will drive him to the venue.",Henry has a best friend.,E,possessive,166,type5P_possessive_166,his best friend,related
"If Henry arrives early, Tina's friend will drive him to the concert.",Henry has a friend.,N,possessive,167,type5P_possessive_167,Tina's friend,unrelated
"If Henry arrives early, his acquaintance will drive him to the concert.",Henry has a friend.,N,possessive,167,type5P_possessive_167,his acquaintance,somewhat_related
"If Henry arrives early, his friend will drive him to the concert.",Henry has a friend.,E,possessive,167,type5P_possessive_167,his friend,related
"If Henry drives to the concert, Tina's friend will meet him at the venue.",Henry has a best friend.,N,possessive,168,type5P_possessive_168,Tina's friend,unrelated
"If Henry drives to the concert, his acquaintance will meet him at the venue.",Henry has a best friend.,N,possessive,168,type5P_possessive_168,his acquaintance,somewhat_related
"If Henry drives to the concert, his best friend will meet him at the venue.",Henry has a best friend.,E,possessive,168,type5P_possessive_168,his best friend,related
"If Isaac arrives on time, Tina's friend will be waiting for him at the train station.",Isaac has a wife.,N,possessive,169,type5P_possessive_169,Tina's friend,unrelated
"If Isaac arrives on time, Tina's friend will be waiting for him at the train station.",Isaac has a best friend.,N,possessive,169,type5P_possessive_169,Tina's friend,unrelated
"If Isaac arrives on time, his acquaintance will be waiting for him at the train station.",Isaac has a best friend.,N,possessive,169,type5P_possessive_169,his acquaintance,somewhat_related
"If Isaac arrives on time, his best friend will be waiting for him at the train station.",Isaac has a best friend.,E,possessive,170,type5P_possessive_170,his best friend,related
"If Isaac arrives on time, his partner will be waiting for him at the train station.",Isaac has a wife.,N,possessive,170,type5P_possessive_170,his partner,somewhat_related
"If Isaac arrives on time, his wife will be waiting for him at the train station.",Isaac has a wife.,E,possessive,170,type5P_possessive_170,his wife,related
"If Isaac car breaks down, Tina's friend will give him a ride home.",Isaac has a friend.,N,possessive,171,type5P_possessive_171,Tina's friend,unrelated
"If Isaac car breaks down, his acquaintance will give him a ride home.",Isaac has a friend.,N,possessive,171,type5P_possessive_171,his acquaintance,somewhat_related
"If Isaac car breaks down, his friend will give him a ride home.",Isaac has a friend.,E,possessive,171,type5P_possessive_171,his friend,related
"If Isaac decides to go hiking this weekend, Tina's friend will join him on the trip.",Isaac has friends.,N,possessive,172,type5P_possessive_172,Tina's friend,unrelated
"If Isaac decides to go hiking this weekend, his acquaintances will join him on the trip.",Isaac has friends.,N,possessive,172,type5P_possessive_172,his acquaintances,somewhat_related
"If Isaac decides to go hiking this weekend, his friends will join him on the trip.",Isaac has friends.,E,possessive,172,type5P_possessive_172,his friends,related
"If Isaac flight is delayed, Tina's friend will drive him home from the airport.",Isaac has a friend.,N,possessive,173,type5P_possessive_173,Tina's friend,unrelated
"If Isaac flight is delayed, his acquaintance will drive him home from the airport.",Isaac has a friend.,N,possessive,173,type5P_possessive_173,his acquaintance,somewhat_related
"If Isaac flight is delayed, his friend will drive him home from the airport.",Isaac has a friend.,E,possessive,173,type5P_possessive_173,his friend,related
"If Isaac travels to Paris, Tina's friend will show him around the city.",Isaac has a best friend.,N,possessive,174,type5P_possessive_174,Tina's friend,unrelated
"If Isaac travels to Paris, his acquaintance will show him around the city.",Isaac has a best friend.,N,possessive,174,type5P_possessive_174,his acquaintance,somewhat_related
"If Isaac travels to Paris, his best friend will show him around the city.",Isaac has a best friend.,E,possessive,174,type5P_possessive_174,his best friend,related
"If Isaac's flight lands on time, Tina's friend will be waiting for him at the airport.",Isaac has a best friend.,N,possessive,175,type5P_possessive_175,Tina's friend,unrelated
"If Isaac's flight lands on time, his acquaintance will be waiting for him at the airport.",Isaac has a best friend.,N,possessive,175,type5P_possessive_175,his acquaintance,somewhat_related
"If Isaac's flight lands on time, his best friend will be waiting for him at the airport.",Isaac has a best friend.,E,possessive,175,type5P_possessive_175,his best friend,related
"If Isabella agrees to go shopping, Tina's friend will accompany her to the mall.",Isabella has a best friend.,N,possessive,176,type5P_possessive_176,Tina's friend,unrelated
"If Isabella agrees to go shopping, her acquaintance will accompany her to the mall.",Isabella has a best friend.,N,possessive,176,type5P_possessive_176,her acquaintance,somewhat_related
"If Isabella agrees to go shopping, her best friend will accompany her to the mall.",Isabella has a best friend.,E,possessive,176,type5P_possessive_176,her best friend,related
"If Isabella agrees to go, Tina's friend will accompany her to the concert.",Isabella has a best friend.,N,possessive,177,type5P_possessive_177,Tina's friend,unrelated
"If Isabella agrees to go, her acquaintance will accompany her to the concert.",Isabella has a best friend.,N,possessive,177,type5P_possessive_177,her acquaintance,somewhat_related
"If Isabella agrees to go, her best friend will accompany her to the concert.",Isabella has a best friend.,E,possessive,177,type5P_possessive_177,her best friend,related
"If Isabella finishes her meeting early, Tina's friend will drive her to the conference.",Isabella has a colleague.,N,possessive,178,type5P_possessive_178,Tina's friend,unrelated
"If Isabella finishes her meeting early, her colleague will drive her to the conference.",Isabella has a colleague.,E,possessive,178,type5P_possessive_178,her colleague,related
"If Isabella finishes her meeting early, her teammate will drive her to the conference.",Isabella has a colleague.,N,possessive,178,type5P_possessive_178,her teammate,somewhat_related
"If Isabella finishes her presentation early, Tina's friend will give her the rest of the day off.",Isabella has a boss.,N,possessive,179,type5P_possessive_179,Tina's friend,unrelated
"If Isabella finishes her presentation early, her boss will give her the rest of the day off.",Isabella has a boss.,E,possessive,179,type5P_possessive_179,her boss,related
"If Isabella finishes her presentation early, her director will give her the rest of the day off.",Isabella has a boss.,N,possessive,179,type5P_possessive_179,her director,somewhat_related
"If Isabella finishes her work early, Tina's friend will treat her to lunch.",Isabella has a colleague.,N,possessive,180,type5P_possessive_180,Tina's friend,unrelated
"If Isabella finishes her work early, her colleague will treat her to lunch.",Isabella has a colleague.,E,possessive,180,type5P_possessive_180,her colleague,related
"If Isabella finishes her work early, her teammate will treat her to lunch.",Isabella has a colleague.,N,possessive,180,type5P_possessive_180,her teammate,somewhat_related
"If Isabella's students complete their homework, Tina's friend will give them extra credit.",Isabella has students.,N,possessive,181,type5P_possessive_181,Tina's friend,unrelated
"If Isabella's students complete their homework, their teacher will give them extra credit.",Isabella has students.,E,possessive,181,type5P_possessive_181,their teacher,related
